"doc_id","paragrafo","ano","label","label2","label_final"
"LDO 2013.pdf","Art. 41. A alocação de recursos para entidades privadas com fins econômicos somente se fará a título de contribuições correntes e de capital, nos termos dos §§ 2º e 6º do art. 12 da Lei nº 4.320, de 1964, ficando condiciona à autorização em lei especial de que trata o artigo 19 do referido diploma legal, dependendo ainda da:","2013",1,1,1
"LDO 2013.pdf","I – publicação do edital, pelos órgãos responsáveis pelos programas constantes da lei orçamentária, para habilitação e seleção das entidades que atuarão em parceria com a administração pública estadual na execução de programas e ações que contribuam diretamente para o alcance de diretrizes, objetivos e metas previstas no plano plurianual;","2013",1,1,1
"LDO 2013.pdf","II – comprovação da regularidade fiscal, mediante a apresentação de certidões negativas de débito perante a Seguridade Social, ao Fundo de Garantia por Tempo de Serviços (FGTS) e à Fazenda Estadual.","2013",-1,-1,-1
"LDO 2013.pdf","Subseção IV","2013",-1,1,0
"LDO 2013.pdf","Dos Auxílios","2013",-1,1,0
"LDO 2013.pdf","Art. 42. A transferência de recursos a título de auxílios, previstos no art. 12, § 6º, da Lei nº 4.320, de 1964, somente poderá ser realizada para entidades privadas sem fins lucrativos e desde que sejam:","2013",1,1,1
"LDO 2013.pdf","I - de atendimento direto e gratuito ao público e voltadas para a educação especial, ou representativa da comunidade escolar das escolas públicas estaduais e municipais da educação básica;","2013",1,-1,0
"LDO 2013.pdf","II - prestem atendimento direto e gratuito ao público na área de saúde e atendam ao disposto no art. 38 desta Lei.","2013",1,1,1
"LDO 2013.pdf","III - qualificadas ou registradas e credenciadas como instituições de apoio ao desenvolvimento da pesquisa científica e tecnológica com contrato de gestão ou instrumento congênere firmado com órgãos públicos;","2013",1,-1,0
"LDO 2013.pdf","IV - qualificadas para o desenvolvimento de atividades esportivas que contribuam para a capacitação de atletas de alto rendimento nas modalidades olímpicas e paraolímpicas, desde que seja formalizado instrumento jurídico adequado que garanta a disponibilização do espaço esportivo implantado para o desenvolvimento de programas governamentais e seja demonstrada, pelo órgão concedente, a necessidade de tal destinação e sua imprescindibilidade, oportunidade e importância para o setor público; GOVERNO DO ESTADO DE PERNAMBUCO","2013",1,1,1
"LDO 2013.pdf","V - prestem atendimento direto e gratuito ao público na área de assistência social e atendam ao disposto no art. 38 desta Lei;","2013",1,1,1
"LDO 2013.pdf","VI - voltadas ao atendimento de pessoas carentes em situação de risco social ou diretamente alcançadas por programas e ações de combate à pobreza e geração de trabalho e renda, nos casos em que ficarem demonstrados que a entidade privada tem melhores condições que o Poder Público local para o desenvolvimento das ações pretendidas, devidamente justificado pelo órgão concedente responsável.","2013",1,1,1
"LDO 2013.pdf","VII – voltadas ao desenvolvimento de atividades relativas à preservação do patrimônio histórico.","2013",1,1,1
"LDO 2013.pdf","Subseção V","2013",-1,1,0
"LDO 2013.pdf","Das Outras Disposições","2013",-1,1,0
"LDO 2013.pdf","Art. 43. Sem prejuízo das disposições contidas nos arts. 38, 40 e 42 desta Lei, a transferência de recursos o prevista na Lei nº 4.320, de 1964, a entidade privada sem fins lucrativos, nos termos do disposto no § 3 do art. 12 da o Lei Federal n 9.532, de 1997, dependerá da justificação pelo órgão concedente de que a entidade complementa de forma adequada os serviços já prestados diretamente pelo setor público e ainda de:","2013",1,1,1
"LDO 2013.pdf","I - identificação do beneficiário e do valor transferido no respectivo convênio ou instrumento congênere;","2013",-1,1,0
"LDO 2013.pdf","II - compromisso da entidade beneficiada de disponibilizar ao cidadão, por meio da internet ou, na sua falta, em sua sede, consulta ao extrato do convênio ou outro instrumento utilizado, contendo, pelo menos, o objeto, a finalidade e o detalhamento da aplicação dos recursos;","2013",1,1,1
"LDO 2013.pdf","III - apresentação da prestação de contas de recursos anteriormente recebidos, nos prazos e condições fixados na legislação, inexistência de prestação de contas rejeitada e pendência de aprovação de no máximo duas prestações;","2013",1,1,1
"LDO 2013.pdf","IV - publicação, pelo Poder respectivo, de normas a serem observadas na concessão de subvenções sociais, auxílios e contribuições correntes, que definam, entre outros aspectos, critérios objetivos de habilitação e seleção das entidades beneficiárias e de alocação de recursos e prazo do benefício, prevendo-se, ainda, cláusula de reversão no caso de desvio de finalidade;","2013",1,1,1
"LDO 2013.pdf","V - comprovação pela entidade da regularidade do mandato de sua diretoria;","2013",-1,1,0
"LDO 2013.pdf","VI - comprovação da regularidade das atividades da entidade beneficiária nos últimos 3 (três) anos, por meio de declaração de funcionamento regular, emitida no exercício de 2013 por autoridade competente, sob as penas da lei.","2013",-1,1,0
"LDO 2013.pdf","VII - cláusula de reversão patrimonial, válida até a depreciação integral do bem ou a amortização do investimento, constituindo garantia real em favor do concedente em montante equivalente aos recursos de capital destinados à entidade, cuja execução ocorrerá caso se verifique desvio de finalidade ou aplicação irregular dos recursos;","2013",1,1,1
"LDO 2013.pdf","VIII - manifestação prévia e expressa do setor técnico e da assessoria jurídica do órgão concedente sobre a adequação dos convênios e instrumentos congêneres às normas afetas à matéria;","2013",-1,1,0
"LDO 2013.pdf","IX - manutenção de escrituração contábil regular; e","2013",-1,1,0
"LDO 2013.pdf","X – comprovação da qualificação técnica e capacidade operacional, mediante a apresentação de atestado, emitido por pessoa jurídica de direito público ou privado, em que reste demonstrado a realização de projeto/atividade ou evento similar ao objeto do convênio em características, quantidades e prazo; e GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,-1,-1
"LDO 2013.pdf","XI - comprovação da regularidade fiscal, mediante a apresentação de certidões negativas de débito perante a Seguridade Social, ao Fundo de Garantia por Tempo de Serviço (FGTS) e à Fazenda Estadual.","2013",-1,-1,-1
"LDO 2013.pdf","§ 1º A destinação de recursos a entidade privada não será permitida nos casos em que agente político de Poder ou do Ministério Público, tanto quanto dirigente de órgão ou entidade da administração pública, de qualquer esfera governamental, ou respectivo cônjuge ou companheiro, bem como parente em linha reta, colateral ou por afinidade, até o segundo grau, seja integrante de seu quadro dirigente, ressalvados os casos em que a nomeação decorra de previsão legal.","2013",1,1,1
"LDO 2013.pdf","§ 2º Os órgãos ou entidades concedentes deverão enviar à Secretaria da Controladoria Geral do Estado, quinzenalmente, informações sobre todos os convênios celebrados com órgão ou entidade da Administração Pública ou entidade privada sem fins econômicos, as quais deverão conter, no mínimo, os seguintes itens:","2013",-1,1,0
"LDO 2013.pdf","I - qualificação do concedente, com dados do responsável;","2013",-1,1,0
"LDO 2013.pdf","II - qualificação do convenente, com dados do responsável;","2013",-1,1,0
"LDO 2013.pdf","III - data da celebração;","2013",-1,1,0
"LDO 2013.pdf","IV - data da publicação;","2013",-1,1,0
"LDO 2013.pdf","V - vigência;","2013",-1,1,0
"LDO 2013.pdf","VI - objeto;","2013",-1,1,0
"LDO 2013.pdf","VII - justificativa;","2013",-1,1,0
"LDO 2013.pdf","VIII - valor da transferência;","2013",-1,1,0
"LDO 2013.pdf","IX - valor da contrapartida; e","2013",-1,1,0
"LDO 2013.pdf","X - valor total do convênio.","2013",-1,1,0
"LDO 2013.pdf","§ 3º As entidades qualificadas como Organização da Sociedade Civil de Interesse Público – OSCIP poderão o receber recursos oriundos de transferências previstas na Lei n 4.320, de 1964, por meio dos seguintes instrumentos:","2013",1,1,1
"LDO 2013.pdf","I - termo de parceria, caso em que deverá ser observada a legislação específica pertinente a essas entidades, processo seletivo de ampla divulgação, não se lhes aplicando as condições constantes dos artigos 38, 40 e 42 desta Lei; e","2013",-1,1,0
"LDO 2013.pdf","II - convênio ou outro instrumento congênere, caso em que deverá ser observado o conjunto das disposições legais aplicáveis à transferência de recursos para o setor privado.","2013",1,1,1
"LDO 2013.pdf","Art. 44. As contrapartidas a serem oferecidas pelas entidades beneficiárias ou parceiras serão definidas de acordo com os percentuais previstos no art. 25, § 2º desta Lei, considerando-se para esse fim aqueles relativos aos Municípios onde as ações serão executadas.","2013",1,1,1
"LDO 2013.pdf","§ 1º O valor da contrapartida poderá ser reduzido nos moldes do § 3º do art. 25 desta Lei ou sempre que a redução decorra da observância das diretrizes do conselho ao qual a política pública esteja relacionada.","2013",-1,1,0
"LDO 2013.pdf","§ 2º A redução da contrapartida prevista no parágrafo anterior será justificada pelo titular do órgão transferidor nos autos do processo administrativo próprio como condição de validade do instrumento que consubstanciar a transparência. GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,1,0
"LDO 2013.pdf","§ 3º A contrapartida financeira avençada, consoante cronograma aprovado, deverá ser depositada, pela entidade beneficiada, na conta bancária destacada para o convênio ou instrumento congênere, sob pena de rescisão do ajuste e correspondente tomada de contas.","2013",-1,1,0
"LDO 2013.pdf","Art. 45. A destinação de recursos financeiros a pessoas físicas somente se fará para garantir a eficácia de programa governamental específico, nas áreas de fomento ao esporte, assistência social e/ou educação desde que, concomitantemente:","2013",1,-1,0
"LDO 2013.pdf","I - reste demonstrada a necessidade do benefício como garantia da eficácia do programa governamental específico em que se insere;","2013",-1,-1,-1
"LDO 2013.pdf","II - haja prévia publicação, pelo Chefe do Poder respectivo, de normas a serem observadas na concessão do benefício e que definam, dentre outros aspectos, critérios objetivos de habilitação e seleção dos beneficiários;","2013",-1,1,0
"LDO 2013.pdf","III - o pagamento aos beneficiários seja efetuado pelo órgão transferidor, diretamente ou através de instituição financeira, e esteja vinculado ao controle de freqüência e aproveitamento no âmbito da ação respectiva, quando for o caso;","2013",1,1,1
"LDO 2013.pdf","IV - definam-se mecanismos de garantia de transparência e publicidade na execução das ações governamentais legitimadoras do benefício.","2013",1,1,1
"LDO 2013.pdf","Parágrafo único. Excepcional e motivadamente poderá a entidade ou órgão transferidor valer-se do auxílio de pessoas jurídicas de direito público ou privado para realizar transferências a pessoas físicas; vedada, em qualquer hipótese, o pagamento de taxa de administração ou qualquer outra forma de remuneração por esses serviços.","2013",1,1,1
"LDO 2013.pdf","CAPÍTULO IV","2013",-1,1,0
"LDO 2013.pdf","DAS DISPOSIÇÕES RELATIVAS ÀS DESPESAS DO ESTADO COM PESSOAL E ENCARGOS SOCIAIS","2013",-1,-1,-1
"LDO 2013.pdf","Art. 46. A Lei Orçamentária para 2013 programará as despesas com pessoal ativo, previdência social e encargos sociais, de acordo com as disposições pertinentes constantes da Lei Complementar Federal nº 101, de 04 de maio de 2000, e suas alterações, e, em especial, no tocante à despesa previdenciária, observará o disposto na Lei","2013",-1,-1,-1
"LDO 2013.pdf","Complementar Estadual nº 28, de 14 de janeiro de 2000, e modificações posteriores, e terá como meta a adoção de níveis de remuneração compatíveis com a situação financeira do Estado, observando-se, ainda, o seguinte:","2013",-1,1,0
"LDO 2013.pdf","I - o aumento do número total de cargos, empregos e funções, ou alteração de estrutura de carreira nos órgãos da administração direta, nas autarquias e nas fundações instituídas e/ou mantidas pelo Poder Público Estadual, somente será admitido na hipótese de serem respeitados os limites estabelecidos no parágrafo único do art. 22 da Lei Complementar Federal nº 101, de 04 de maio de 2000, e suas alterações, e na Lei Estadual nº 14.264, de 06 de janeiro de 2011;","2013",1,-1,0
"LDO 2013.pdf","II - a concessão e a implantação de qualquer vantagem ou aumento de remuneração, proventos ou subsídios poderá ser efetuada, mediante lei própria, de acordo com a política de pessoal referida no artigo subseqüente, obedecido o disposto no § 1º do artigo 58 da Lei Complementar Estadual nº 28, de 14 de janeiro de 2000, e suas alterações, bem como os limites legais referidos no ""caput"", excluídas da abrangência do disposto neste inciso as empresas públicas e as sociedades de economia mista estaduais, que não dependam do Tesouro Estadual para fazer face ao pagamento de despesas com pessoal.","2013",1,-1,0
"LDO 2013.pdf","III - obedecidos os limites legais, poderão ser realizadas admissões ou contratações de pessoal, inclusive por tempo determinado, para atender à situação de excepcional interesse público.","2013",1,-1,0
"LDO 2013.pdf","Art. 47. A política de pessoal do Poder Executivo Estadual poderá ser objeto de negociação com as entidades classistas e sindicais, representativas dos servidores, empregados públicos e militares de Estado, ativos e inativos, através de atos e instrumentos próprios. GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,1,0
"LDO 2013.pdf","Parágrafo único. A negociação supracitada dar-se-á na Mesa Geral de Negociação Permanente com os servidores, à exceção dos militares de Estado.","2013",-1,1,0
"LDO 2013.pdf","Art. 48. As despesas decorrentes dos planos de carreira a que se refere o artigo 98 da Constituição Estadual serão obrigatoriamente incluídas na Lei Orçamentária Anual, quando de sua implantação.","2013",-1,-1,-1
"LDO 2013.pdf","Parágrafo único. Os planos de carreira de que trata o ""caput"" serão orientados pelos princípios do mérito, da valorização e da profissionalização dos servidores públicos civis, bem como da eficiência e continuidade da ação administrativa, observando-se:","2013",-1,1,0
"LDO 2013.pdf","I - o estabelecimento de prioridades de implantação, em termos de carreira para órgãos e entidades públicas;","2013",-1,1,0
"LDO 2013.pdf","II - a realização de concursos públicos consoante o disposto no artigo 37, incisos II e IV, da Constituição Federal, para preenchimento de cargos e empregos públicos, mediante a adoção de sistemática que permita aferir, adequadamente, os níveis de conhecimento e qualificação necessários ao eficiente e eficaz desempenho das funções a eles inerentes;","2013",-1,-1,-1
"LDO 2013.pdf","III - a adoção de mecanismos destinados à permanente capacitação profissional dos servidores, associados a adequados processos de aferição do mérito funcional, com vistas à movimentação das carreiras; e","2013",-1,1,0
"LDO 2013.pdf","IV - o enquadramento nos limites estabelecidos nos artigos 19 e 20 da Lei Complementar Federal nº 101, de 04/05/2000, e modificações posteriores.","2013",-1,-1,-1
"LDO 2013.pdf","Art. 49. É vedada a inclusão, na Lei Orçamentária Anual e em suas alterações, de dotação à conta de recursos de qualquer fonte para o pagamento a servidor da administração direta ou indireta, bem como de fundações instituídas e/ou mantidas pelo Poder Público Estadual, decorrente de contrato de consultoria ou de assistência técnica.","2013",1,-1,0
"LDO 2013.pdf","Parágrafo único. O disposto neste artigo não se aplica a pesquisadores de instituições de pesquisa e de ensino superior, bem como a instrutores de programas de treinamento de recursos humanos.","2013",1,1,1
"LDO 2013.pdf","Art. 50. Para fins de cumprimento do § 1º, do artigo 18, da Lei Complementar Federal nº 101, de 04 de maio de 2000, e suas alterações, não se consideram substituição de servidores e empregados públicos os contratos de terceirização, relativos à execução indireta de atividades que, simultaneamente:","2013",-1,1,0
"LDO 2013.pdf","I - sejam acessórias, instrumentais ou complementares aos assuntos que constituem área de competência legal do órgão ou entidade; e","2013",-1,1,0
"LDO 2013.pdf","II - não sejam inerentes a categorias funcionais abrangidas por plano de cargos do quadro de pessoal do órgão ou entidade, salvo expressa disposição legal em contrário, ou quando se tratar de cargo ou categoria extinta, total ou parcialmente.","2013",-1,1,0
"LDO 2013.pdf","CAPÍTULO V","2013",-1,1,0
"LDO 2013.pdf","DAS DISPOSIÇÕES SOBRE ALTERAÇÕES NA LEGISLAÇÃO TRIBUTÁRIA DO ESTADO","2013",-1,1,0
"LDO 2013.pdf","Art. 51. A criação e a modificação de incentivo ou benefício fiscal e financeiro, relacionado com tributos estaduais, exceto quanto à matéria que tenha sido objeto de deliberação dos Estados e Distrito Federal, nos termos do artigo 155, § 2º, inciso XII, alínea ""g"" da Constituição Federal, dependerão de lei, atendendo às diretrizes de","2013",1,1,1
"LDO 2013.pdf","política fiscal e desenvolvimento do Estado e às disposições contidas no artigo 14 da Lei Complementar Federal nº 101, de 04 de maio de 2000.","2013",1,1,1
"LDO 2013.pdf","§ 1º Para os efeitos deste artigo, o Poder Executivo encaminhará, à Assembléia Legislativa, projeto de lei específico dispondo sobre incentivo ou benefício fiscal e financeiro. GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,1,0
"LDO 2013.pdf","§ 2º O demonstrativo da estimativa e compensação da renúncia de receita, de que trata o inciso V, do § 2º, do artigo 4º, da Lei Complementar Federal nº 101, de 04/05/2000, é o contido no Anexo II da presente Lei.","2013",-1,1,0
"LDO 2013.pdf","CAPÍTULO VI","2013",-1,1,0
"LDO 2013.pdf","DA POLÍTICA DE APLICAÇÃO DOS RECURSOS DA AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S/A","2013",1,1,1
"LDO 2013.pdf","Art. 52. Cabe à Agência de Fomento do Estado de Pernambuco S/A:","2013",-1,1,0
"LDO 2013.pdf","I – dotar o Estado de Pernambuco de mecanismos de financiamento ágeis, capazes de atender às demandas por crédito do micro, pequeno e médio produtor rural e urbano, dos artesãos e do micro, pequeno e médio empreendimento industrial, comercial e de serviços;","2013",1,1,1
"LDO 2013.pdf","II – promover financiamentos de capital de giro, investimento fixo e microcrédito produtivo, orientado e integrado, com recursos próprios ou com o repasse de recursos de instituições financeiras nacionais e/ou internacionais;","2013",1,1,1
"LDO 2013.pdf","III – articular-se com bancos de fomento, com o sistema SEBRAE e outros parceiros, visando à celebração de acordos de cooperação, com o objetivo de fortalecer a ação da Agência, como promotora do fomento ao investimento, à competitividade e de apoio à descentralização das atividades econômicas do Estado.","2013",1,-1,0
"LDO 2013.pdf","Parágrafo Único - No exercício de 2013, a Agência desenvolverá ações destinadas ao financiamento dos seguintes setores de atividade:","2013",-1,1,0
"LDO 2013.pdf","I – artesãos e artistas plásticos;","2013",-1,1,0
"LDO 2013.pdf","II – fornecedores de bens e serviços ao poder público estadual e municipal;","2013",-1,1,0
"LDO 2013.pdf","III – têxtil e confecções;","2013",-1,1,0
"LDO 2013.pdf","IV – metal mecânico;","2013",-1,1,0
"LDO 2013.pdf","V – indústria de alimentos;","2013",-1,1,0
"LDO 2013.pdf","VI – móveis e artefatos de madeira;","2013",-1,1,0
"LDO 2013.pdf","VII – artefatos de gesso;","2013",-1,1,0
"LDO 2013.pdf","VIII – modernização dos prestadores de serviços de taxi;","2013",-1,1,0
"LDO 2013.pdf","IX – modernização e adequação tecnológica para prestadores de serviços contábeis;","2013",-1,1,0
"LDO 2013.pdf","X - gestão do Fundo para Fomento a Programas Especiais de Pernambuco – FUPES-PE; e","2013",-1,1,0
"LDO 2013.pdf","XI – outras atividades econômicas que a conjuntura venha a indicar. .","2013",-1,1,0
"LDO 2013.pdf","CAPÍTULO VII","2013",-1,1,0
"LDO 2013.pdf","DAS DISPOSIÇÕES GERAIS","2013",-1,1,0
"LDO 2013.pdf","Art. 53. O Poder Executivo enviará à Assembléia Legislativa do Estado de Pernambuco, por ocasião da abertura de cada sessão legislativa, relatório do exercício anterior, contendo a avaliação do cumprimento das metas e consecução dos objetivos previstos no Plano Plurianual. GOVERNO DO ESTADO DE PERNAMBUCO","2013",1,1,1
"LDO 2013.pdf","Art. 54. O Poder Executivo aperfeiçoará o sistema de acompanhamento do Plano Plurianual e da Lei Orçamentária Anual, observando a distribuição regional dos recursos e visando a efetiva aferição e visualização dos resultados obtidos.","2013",1,1,1
"LDO 2013.pdf","Parágrafo único. Atos dos Poderes Legislativo, incluindo o Tribunal de Contas, Judiciário e Executivo, do Ministério Público e da Defensoria Pública indicarão a ordem de prioridade para monitoração dos seus programas, de acordo com os critérios de verificação e avaliação de resultados estabelecidos no Plano Plurianual.","2013",-1,1,0
"LDO 2013.pdf","Art. 55. O Poder Executivo manterá, no exercício de 2013, no Plano Plurianual e na Lei Orçamentária Anual, Programa de Gestão de Despesas, destinado a promover a racionalização e modernização das práticas de gestão de despesas do setor público estadual, implicando em controle e redução de custos e na obtenção de economias que revertam em favor da geração de novas políticas públicas.","2013",1,-1,0
"LDO 2013.pdf","Art. 56. A avaliação da situação financeira e atuarial do regime de previdência social próprio do Estado de Pernambuco, conforme estabelece o inciso IV do § 2º do artigo 4º da Lei Complementar Federal nº 101, de 04/05/2000, é a constante do Anexo III da presente Lei.","2013",-1,1,0
"LDO 2013.pdf","Art. 57. Em atendimento aos artigos 48 e 49 da Lei Complementar Federal nº 101, de 2000 será dada ampla divulgação aos planos, leis de diretrizes orçamentárias, orçamentos, prestações de contas; ao Relatório Resumido da Execução Orçamentária e ao Relatório de Gestão Fiscal; e as versões simplificadas desses documentos, através, inclusive, do Portal da Transparência – www.portaldatransparencia.pe.gov.br - que tem por finalidade a veiculação de dados e o fornecimento de informações detalhadas sobre a execução orçamentária e financeira do Estado","2013",1,1,1
"LDO 2013.pdf","Parágrafo Único: Será assegurada, mediante incentivo à participação popular, a realização de audiências públicas, durante o processo de elaboração e de discussão dos planos, Leis de Diretrizes Orçamentárias e Orçamentos.","2013",-1,-1,-1
"LDO 2013.pdf","Art. 58. Até o final dos meses de maio, setembro e fevereiro, o Poder Executivo demonstrará e avaliará o cumprimento das metas fiscais de cada quadrimestre, em audiência pública na Comissão de Finanças, Orçamento e Tributação, conforme dispõe o § 4º, do artigo 9º, da Lei Complementar Federal nº 101, de 04/05/2000.","2013",1,1,1
"LDO 2013.pdf","Art. 59. Para efeito informativo e gerencial, o Sistema E-fisco disponibilizará aos órgãos titulares de dotação orçamentária, por meio eletrônico, o respectivo detalhamento de cada ação por elemento de despesa.","2013",-1,1,0
"LDO 2013.pdf","Art. 60. As unidades responsáveis pela execução dos créditos orçamentários aprovados processarão o empenhamento da despesa, observados os limites fixados para cada grupo de despesa, modalidade de aplicação e fonte de recursos, registrando, em campo próprio, o elemento de despesa a que a mesma se refere.","2013",-1,-1,-1
"LDO 2013.pdf","Art. 61. A presente Lei entra em vigor na data de sua publicação.","2013",-1,1,0
"LDO 2013.pdf","Art. 62. Revogam-se as disposições em contrário.","2013",-1,1,0
"LDO 2013.pdf","Palácio do Campo das Princesas, Recife, 18 de setembro do ano de 2012, 196º da Revolução Republicana Constitucionalista e 191º da Independência do Brasil","2013",-1,1,0
"LDO 2013.pdf","EDUARDO HENRIQUE ACCIOLY CAMPOS","2013",-1,1,0
"LDO 2013.pdf","Governador do Estado","2013",-1,1,0
"LDO 2013.pdf","PAULO HENRIQUE SARAIVA CÂMARA FRANCISCO TADEU BARBOSA DE ALENCAR THIAGO ARRAES DE ALENCAR NORÕES GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,1,0
"LDO 2013.pdf","ESTADO DE PERNAMBUCO LEI DE DIRETRIZES ORÇAMENTÁRIAS ANEXO I - METAS FISCAIS A - METAS ANUAIS ANO: 2013 LRF, art.4º,§ 1º Em R$ 1.000,00 2013 2014 2015 ESPECIFICAÇÃO Valor Valor %PIB Valor Valor %PIB Valor Valor %PIB Corrente(a) Constante* (a/PIB)x100 Corrente(b) Constante* (b/PIB)x100 Corrente ( c ) Constante* (c/PIB)x100","2013",1,1,1
"LDO 2013.pdf","Receita Total 30.839.112,6 29.370.586,3 0,613 33.830.506,0 30.685.270,7 0,607 37.112.065,0 32.057.652,9 0,604 Receitas Primárias (I) 26.710.867,9 25.438.924,3 0,531 29.301.822,0 26.577.620,2 0,526 32.144.098,0 27.766.289,4 0,523 Despesa Total 30.839.112,6 29.370.586,3 0,613 33.830.506,0 30.685.270,7 0,607 37.112.065,0 32.057.652,9 0,604 Despesas Primárias(II) 26.432.393,6 25.173.710,7 0,526 28.996.335,0 26.300.534,4 0,521 31.808.979,0 27.476.811,3 0,518 Resultado Primário (I-II) ** 278.474,3 265.213,6 0,006 305.487,0 277.085,8 0,005 335.119,0 289.478,1 0,005 Resultado Nominal 2.694.337,1 2.147.320,6 0,054 1.862.410,9 1.168.293,2 0,033 79.974,9 -507.932,6 0,001 Dívida Pública Consolidada 11.487.369,1 10.940.352,6 0,228 13.349.780,0 12.108.645,8 0,240 13.429.754,9 11.600.713,2 0,219","2013",-1,-1,-1
"LDO 2013.pdf","Fonte:Gerência de Orçamento do Estado - GOE-SEPLAG Critérios de cálculo, segundo Port. STN/Nº 407, 20/06/2011: Receita Total = Soma das Receitas Primárias e Financeiras Receita Primárias (I) = Receita Total - (Operações de Crédito + Rendimentos de Aplicações Financeiras e Retorno de Operações de Crédito + Juros e Amortizações de Empréstimos Concedidos + Receitas de Privatizações + Superávit Financeiro) Despesa Total = Soma das Despesas Primárias e Financeiras Despesa Primárias(II) = Despesa Total - (Juros e Amortizações da Dívida + Aquisição de Títulos de Capital Integralizado+ Despesas com Concessão de Empréstimos com Retorno Garantido) Resultado Primário = (I -II) Resultado Nominal = Diferença entre o Saldo da Dívida Consolidada em 31 de dezembro de cada ano e 31 de dezembro do ano anterior Dívida Pública Consolidada(posição em 31/12/2011) = ao Montante Total Apurado da Dívida, inclusive os precatórios emitidos a partir de 5 de maio de 2000 e não pagos durante a execução do orçamento em que foram incluídos. (*) - Valores a preços de junho de 2012, com base no IGP-DI, da FGV. (**) - Estimado com base no Decreto nº 33.714/2009, que considera as despesas primárias que não impactam o Resultado Primário, as quais constituem a ""Programação Piloto de Investimentos - PPI"" Nota: As estimativas do PIB nacional foram extraidas do Projeto de Lei de Diretrizes Orçamentárias da União, para 2013 GOVERNO DO ESTADO DE PERNAMBUCO ESTADO DE PERNAMBUCO LEI DE DIRETRIZES ORÇAMENTÁRIAS ANEXO DE METAS FISCAIS B - AVALIAÇÃO DO CUMPRIMENTO DAS METAS FISCAIS DO EXERCÍCIO DE 2011 ANO : 2013 AMF - Demonstrativo II (LRF, art.4º, § 2º, inciso I) R$ milhares Variação (II-I) Metas Previstas em 2011 ESPECIFICAÇÃO % PIB Metas Realizadas em 2011 % PIB Valor % (a) (b) ( c ) = ( b - a) ( c / a ) x 100","2013",1,-1,0
"LDO 2013.pdf","Receita Total 21.773.384,9 0,526 21.246.082,8 0,513 -527.302,1 -2,42 Receitas Primárias ( I ) 20.434.297,6 0,493 20.441.257,4 0,493 6.959,8 0,03 Despesa Total 21.773.384,9 0,526 21.515.714,4 0,519 -257.670,5 -1,18 Despesas Primárias ( II ) 19.693.335,5 0,475 20.798.839,7 0,502 1.105.504,2 5,61 Resultado Primário ( III ) = (I - II) 740.962,1 0,018 -357.582,3 -0,009 -1.098.544,4 -148,26 Resultado Nominal 142.503,0 0,003 780.809,2 0,019 638.306,2 447,92 Dívida Pública Consolidada 7.758.759,0 0,187 6.765.662,5 0,163 -993.096,5 -12,80","2013",-1,-1,-1
"LDO 2013.pdf","Fonte: Balanço Geral do Estado - Secretaria da Fazenda Critérios de cálculo, segundo Port. STN/Nº 407, de 20/06/2011 Receita Total = Soma das receitas orçamentárias Receitas Primárias (I) = Receita Total - (Operações de Crédito + Rendimentos de Aplicações Financeiras e Retorno de Operações de Crédito + Juros e Amortizações de Empréstimos Concedidos + Receitas de Privatizações + Superávit Financeiro) Despesa Total = Soma de todas despeas orçamentárias Despesas Primárias = Despesa Total - (Juros e Amortizações da Dívida + Aquisição de Títulos de Capital Integralizado+ Despesas com Concessão de Empréstimos com Retorno Garantido) Resultado Primário = (I -II) Resultado Nominal = Diferença entre o Saldo da Dívida Consolidada em 31 de dezembro de cada ano e 31 de dezembro do ano anterior Dívida Pública Consolidada (posição em 31/12/2011) = ao Montante Total Apurado da Dívida, inclusive os precatórios emitidos a partir de 5 de maio de 2000 e não Pagos Durante a Execução do Orçamento em que foram incluídos. (*) - PIB nacional (2011):R$ 4.143.013,3 milhões, segundo dados do IBGE. GOVERNO DO ESTADO DE PERNAMBUCO","2013",-1,-1,-1
